Filename	Word-Index	Word	Phoneme-Index	Phoneme	Consonant_Duration	Closure_Duration	Noise_Duration	Manner	Voicing	Place	Sibilance	Posteriority	Sys_Name	Context	Sys_Quality_BL	Sys_Quality	Sys_Family	Sys_CrossType
booksent_2013_0079	3	she	0	SH	90.0	0.0	90.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0079	6	over	1	V	50.0	0.0	50.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0079	8	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0079	9	shoe	0	SH	120.0	0.0	120.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	0	there	0	DH	100.0	0.0	100.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	15	paces	2	S	90.0	0.0	90.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	17	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	4	magazines	4	Z	90.0	0.0	90.0	Fricative	Voiced	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	8	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	0	then	0	DH	90.0	0.0	90.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	11	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	18	her	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	1	she	0	SH	90.0	0.0	90.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	5	magazine	4	Z	90.0	0.0	90.0	Fricative	Voiced	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0082	11	her	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0082	14	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0082	19	louisiana	3	Z	100.0	0.0	100.0	Fricative	Voiced	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0082	8	he	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0083	11	far	0	F	100.0	0.0	100.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0083	14	shadowed	0	SH	100.0	0.0	100.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0083	1	solemn	0	S	200.0	0.0	200.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0083	8	their	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0083	9	thick	0	TH	70.0	0.0	70.0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0084	0	the	0	DH	100.0	0.0	100.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0084	11	her	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0084	12	soft	0	S	120.0	0.0	120.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0084	16	laces	2	S	110.0	0.0	110.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0084	2	mother	2	DH	70.0	0.0	70.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0084	4	recovering	4	V	70.0	0.0	70.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0084	8	full	0	F	100.0	0.0	100.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0085	0	the	0	DH	110.0	0.0	110.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0085	12	gathered	2	DH	70.0	0.0	70.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0085	14	her	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0085	15	face	0	F	130.0	0.0	130.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0085	6	her	0	HH	80.0	0.0	80.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0085	7	veins	0	V	60.0	0.0	60.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	0	he	0	HH	170.0	0.0	170.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	11	over	1	V	50.0	0.0	50.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	12	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	16	his	0	HH	90.0	0.0	90.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	2	aside	1	S	90.0	0.0	90.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	3	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	5	soft	0	S	230.0	0.0	230.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0086	6	fan	0	F	100.0	0.0	100.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0087	0	she	0	SH	130.0	0.0	130.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0087	10	her	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0087	11	face	0	F	130.0	0.0	130.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0087	12	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0087	2	motionless	2	SH	100.0	0.0	100.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0087	5	riveted	2	V	50.0	0.0	50.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0087	7	her	0	HH	80.0	0.0	80.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	0	he	0	HH	80.0	0.0	80.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	13	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	14	hand	0	HH	100.0	0.0	100.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	16	from	0	F	70.0	0.0	70.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	17	him	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	4	loosened	2	S	100.0	0.0	100.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	5	her	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	6	fingers	0	F	100.0	0.0	100.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	7	from	0	F	50.0	0.0	50.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	9	his	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	0	she	0	SH	120.0	0.0	120.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	10	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	11	shelf	0	SH	140.0	0.0	140.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	12	she	0	SH	80.0	0.0	80.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	17	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	21	filled	0	F	90.0	0.0	90.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	2	some	0	S	100.0	0.0	100.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	9	from	0	F	50.0	0.0	50.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0090	11	the	0	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0090	14	somewhat	0	S	90.0	0.0	90.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0090	15	faded	0	F	110.0	0.0	110.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0090	18	washings	2	SH	130.0	0.0	130.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	0	within	2	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	11	city	0	S	90.0	0.0	90.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	12	her	0	HH	90.0	0.0	90.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	13	silver	0	S	110.0	0.0	110.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	14	shoes	0	SH	110.0	0.0	110.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	18	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	19	hard	0	HH	110.0	0.0	110.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	2	short	0	SH	100.0	0.0	100.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	4	she	0	SH	90.0	0.0	90.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0091	9	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	0	there	0	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	10	far	0	F	100.0	0.0	100.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	12	she	0	SH	90.0	0.0	90.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	13	saw	0	S	160.0	0.0	160.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	17	high	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	23	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	25	from	0	F	40.0	0.0	40.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	26	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	6	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	7	fence	0	F	130.0	0.0	130.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	0	there	0	DH	90.0	0.0	90.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	10	farther	0	F	100.0	0.0	100.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	11	they	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	13	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	18	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	3	houses	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	3	houses	2	S	80.0	0.0	80.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	9	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	10	they	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	11	found	0	F	100.0	0.0	100.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	12	themselves	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	16	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	4	so	0	S	130.0	0.0	130.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	5	the	0	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	7	faded	0	F	120.0	0.0	120.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	13	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	18	she	0	SH	140.0	0.0	140.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	1	she	0	SH	60.0	0.0	60.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	22	hear	0	HH	70.0	0.0	70.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	2	had	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	3	finished	0	F	110.0	0.0	110.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	4	her	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0096	12	he	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0096	14	perfectly	2	F	60.0	0.0	60.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0096	15	motionless	2	SH	90.0	0.0	90.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0096	18	he	0	HH	40.0	0.0	40.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0096	1	head	0	HH	40.0	0.0	40.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0096	9	his	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	12	so	0	S	140.0	0.0	140.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	14	that	0	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	15	soon	0	S	130.0	0.0	130.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	16	he	0	HH	60.0	0.0	60.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	19	passage	2	S	100.0	0.0	100.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	1	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	21	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	4	set	0	S	100.0	0.0	100.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	8	his	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	12	another	3	DH	70.0	0.0	70.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	15	herself	0	HH	80.0	0.0	80.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	15	herself	2	S	110.0	0.0	110.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	20	the	0	DH	60.0	0.0	60.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	2	her	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	5	that	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	6	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0099	10	some	0	S	140.0	0.0	140.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0099	13	hidden	0	HH	50.0	0.0	50.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0099	15	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0099	3	then	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0099	4	there	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0099	9	from	0	F	70.0	0.0	70.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	11	the	0	DH	40.0	0.0	40.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	14	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	16	fell	0	F	90.0	0.0	90.0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	17	over	1	V	60.0	0.0	60.0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	19	the	0	DH	30.0	0.0	30.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	2	the	0	DH	50.0	0.0	50.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	4	surprise	0	S	70.0	0.0	70.0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	5	he	0	HH	170.0	0.0	170.0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0100	9	impression	5	SH	80.0	0.0	80.0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	12	go	0	G	70.0	32000.0	38.0	Stop	Voiced	Velar	0	Posterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	13	to	0	T	70.0	38000.0	32.0	Stop	Voiceless	Alveolar	0	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	2	be	0	B	40.0	26000.0	14.0	Stop	Voiced	Bilabial	0	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	3	time	0	T	130.0	41000.0	89.0	Stop	Voiceless	Alveolar	0	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	5	to	0	T	60.0	35000.0	25.0	Stop	Voiceless	Alveolar	0	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	8	before	0	B	50.0	38000.0	12.0	Stop	Voiced	Bilabial	0	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0002	0	david	0	D	120.0	77000.0	43.0	Stop	Voiced	Alveolar	0	Anterior	Z	CV	Good	Neu-R1	Neural	Neural-WN
