"Filename"	"Word.Index"	"Word"	"Phoneme.Index"	"Phoneme"	"Manner"	"Voicing"	"Place"	"Sibilance"	"Posteriority"	"Sys_Name"	"Context"	"Sys_Quality_BL"	"Sys_Quality"	"Sys_Family"	"Sys_CrossType"	"UnID"	"Consonant_Duration"	"Closure_Duration"	"Noise_Duration"	"RMS_Amplitude"	"Burst_Amplitude"	"Peak_Presence"	"Peak.Amplitude"	"Peak.Frequency"	"Dyn.Amplitude"	"Spectral.Tilt"	"Spectral.Shape"	"Sys.Fam"	"Sys.Name"	"Sys.Qual"	"Sys.Fam.CrossType"
"booksent_2013_0084"	11	"her"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-11-her-0-HH-Y"	80	0	80	62.25595	0	0	87.34	1968.75	0	-31.17	11.32	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	11	"her"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-11-her-0-HH-Z"	60	0	60	62.942966	0	0	83.11	2500	-4.33	-32.85	9.4	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	12	"soft"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0084-12-soft-0-S-A"	160	0	160	74.75978	0	0	99.05	6093.75	31.19	31.83	-1.32	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0084"	12	"soft"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-12-soft-0-S-Q"	140	0	140	69.35799	0	0	93.4	5437.5	28.65	24.55	6.28	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	12	"soft"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-12-soft-0-S-R"	110	0	110	61.325424	0	0	87.85	5437.5	23.69	19.59	7.25	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	12	"soft"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-12-soft-0-S-Y"	160	0	160	63.60458	0	0	90.09	5781.25	27.51	23.05	6.53	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	12	"soft"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-12-soft-0-S-Z"	120	0	120	68.67916	0	0	94.91	5687.5	30.78	23.28	4.48	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	16	"laces"	2	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0084-16-laces-2-S-A"	130	0	130	73.10774	0	0	97.25	6750	27.43	37.48	4.98	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0084"	16	"laces"	2	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-16-laces-2-S-Q"	100	0	100	64.82356	0	0	93.81	6250	27.18	28.32	6.79	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	16	"laces"	2	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-16-laces-2-S-R"	100	0	100	59.76201	0	0	88.5	5468.75	21.29	19.07	9.66	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	16	"laces"	2	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-16-laces-2-S-Y"	110	0	110	61.7209	0	0	91.24	6093.75	27.77	21.24	6.08	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	16	"laces"	2	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-16-laces-2-S-Z"	110	0	110	63.06266	0	0	92.33	6000	25.81	24.59	6.13	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	17	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0084-17-upon-1-P-A"	90	53000	37	46.56973	57.52	1	44.66	1312.5	0	-5.81	2.93	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0084"	17	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-17-upon-1-P-Q"	90	62000	28	43.876724	55.44	1	42.28	1250	0	-10.69	2.35	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	17	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-17-upon-1-P-R"	70	41000	29	46.582928	57.43	1	43.63	2156.25	0.91	-10.45	7.69	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	17	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-17-upon-1-P-Y"	80	41000	39	44.160088	55.31	1	41.95	2687.5	1.33	-12.34	4.41	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	17	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-17-upon-1-P-Z"	80	44000	36	44.98989	55.43	1	41.51	1375	0	-12.26	3.68	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	19	"couch"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0084-19-couch-0-K-A"	100	32000	68	50.8284	58.52	1	49.79	3000	0.11	-3.43	7.98	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0084"	19	"couch"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-19-couch-0-K-Q"	90	41000	49	46.442776	55.01	1	50.7	1968.75	0	-6.38	9.4	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	19	"couch"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-19-couch-0-K-R"	100	44000	56	46.186527	56.1	1	47.39	2000	0	-9.5	8.51	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	19	"couch"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-19-couch-0-K-Y"	90	44000	46	47.085136	55.5	1	44.71	4937.5	3.36	-1.49	9.01	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	19	"couch"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-19-couch-0-K-Z"	100	56000	44	46.69404	59.51	1	43.12	2000	0	-6.87	5.87	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	2	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0084-2-mother-2-DH-A"	50	0	50	62.215363	0	0	74.02	3093.75	-2.41	-11.5	2.67	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0084"	2	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-2-mother-2-DH-Q"	60	0	60	64.03542	0	0	87.99	1468.75	-1.17	-30.21	1.17	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	2	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-2-mother-2-DH-R"	70	0	70	54.157158	0	0	70.87	1781.25	0	-15	8.35	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	2	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-2-mother-2-DH-Y"	60	0	60	58.30447	0	0	73.09	625	-4.54	-19.25	-0.17	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	2	"mother"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-2-mother-2-DH-Z"	70	0	70	61.48936	0	0	79.83	1718.75	-0.83	-21.1	-0.33	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	4	"recovering"	2	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0084-4-recovering-2-K-A"	80	2000	78	48.311863	59.78	1	46.7	1906.25	0	-2.35	5.7	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0084"	4	"recovering"	2	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-4-recovering-2-K-Q"	100	68000	32	47.976486	55.47	1	51.24	1718.75	0	-9.44	6.7	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	4	"recovering"	2	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-4-recovering-2-K-R"	80	53000	27	48.26725	56	1	51.84	1843.75	0	-9.17	9.6	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	4	"recovering"	2	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-4-recovering-2-K-Y"	100	62000	38	46.557262	55.38	1	44.03	4812.5	0.65	-5.09	8.17	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	4	"recovering"	2	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-4-recovering-2-K-Z"	80	47000	33	48.971394	56.14	1	52.43	1781.25	0	-5.6	9.69	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	4	"recovering"	4	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0084-4-recovering-4-V-A"	80	0	80	59.98622	0	0	67.59	3468.75	1.28	-1.59	5.47	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0084"	4	"recovering"	4	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-4-recovering-4-V-Q"	70	0	70	51.637672	0	0	67.68	562.5	-1.25	-14.63	3.49	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	4	"recovering"	4	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-4-recovering-4-V-R"	60	0	60	50.44566	0	0	65.22	1968.75	-0.25	-15.12	7.3	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	4	"recovering"	4	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-4-recovering-4-V-Y"	60	0	60	50.95477	0	0	72.14	1312.5	-3.33	-22.97	-3.74	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	4	"recovering"	4	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-4-recovering-4-V-Z"	70	0	70	53.665657	0	0	65.71	2718.75	4.08	-11.3	6.31	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	8	"full"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0084-8-full-0-F-A"	130	0	130	68.1687	0	0	82.2	7406.25	7.66	12.44	5.78	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0084"	8	"full"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-8-full-0-F-Q"	110	0	110	58.534473	0	0	73.41	3406.25	3.87	-1.56	15.43	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	8	"full"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0084-8-full-0-F-R"	120	0	120	56.10324	0	0	69.33	3218.75	2.99	-1	15.02	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0084"	8	"full"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-8-full-0-F-Y"	150	0	150	55.72674	0	0	71.78	5593.75	9.9	2.89	14.81	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0084"	8	"full"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0084-8-full-0-F-Z"	100	0	100	58.888554	0	0	73.18	4218.75	7.66	1.18	12.71	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	0	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0085-0-the-0-DH-A"	70	0	70	44.21474	0	0	52.82	7187.5	6.9	2.86	4.04	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0085"	0	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-0-the-0-DH-Q"	100	0	100	43.89769	0	0	61.32	1718.75	-11	-16.6	-0.88	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	0	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-0-the-0-DH-R"	80	0	80	40.912548	0	0	51.09	1781.25	0	-0.54	4.4	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	0	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-0-the-0-DH-Y"	80	0	80	39.12948	0	0	46.96	1687.5	-15.22	-5.03	1.31	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	0	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-0-the-0-DH-Z"	110	0	110	42.65342	0	0	59.11	1593.75	-8.05	-10.88	-3.3	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	11	"moisture"	3	"CH"	"Affricate"	"Voiceless"	"Postalveolar"	"0"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0085-11-moisture-3-CH-A"	90	2000	88	56.250782	61.49	1	60.85	3625	8.45	7.01	8.79	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0085"	12	"gathered"	0	"G"	"Stop"	"Voiced"	"Velar"	"0"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0085-12-gathered-0-G-A"	70	29000	41	55.20605	56.22	1	58.74	2187.5	-2.85	-9.51	7	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0085"	12	"gathered"	0	"G"	"Stop"	"Voiced"	"Velar"	"0"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-12-gathered-0-G-Q"	70	29000	41	51.797813	58.14	1	61.09	2562.5	2.01	-13.07	11.07	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	12	"gathered"	0	"G"	"Stop"	"Voiced"	"Velar"	"0"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-12-gathered-0-G-R"	80	38000	42	45.9262	55.21	1	50.05	2156.25	0.35	-11.69	11.74	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	12	"gathered"	0	"G"	"Stop"	"Voiced"	"Velar"	"0"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-12-gathered-0-G-Y"	70	26000	44	49.689697	55.26	1	57.03	2437.5	1.49	-10.4	9.66	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	12	"gathered"	0	"G"	"Stop"	"Voiced"	"Velar"	"0"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-12-gathered-0-G-Z"	50	32000	18	55.889874	55.28	1	56.22	1781.25	-4.28	-14.38	4.27	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	12	"gathered"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0085-12-gathered-2-DH-A"	70	0	70	59.841015	0	0	70.11	2937.5	-4.38	-6.22	8.47	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0085"	12	"gathered"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-12-gathered-2-DH-Q"	50	0	50	56.422264	0	0	77.19	1500	-4.57	-22.08	-1.13	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	12	"gathered"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-12-gathered-2-DH-R"	60	0	60	47.898846	0	0	61.8	1687.5	0	-10.3	7.5	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	12	"gathered"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-12-gathered-2-DH-Y"	80	0	80	56.148678	0	0	74.81	562.5	-5.86	-20.19	0.22	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	12	"gathered"	2	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-12-gathered-2-DH-Z"	70	0	70	56.15639	0	0	74.34	562.5	-5.13	-21.96	-1.61	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	13	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0085-13-upon-1-P-A"	100	53000	47	46.146275	58.17	1	42.24	1437.5	0	-7.2	3.55	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0085"	13	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-13-upon-1-P-Q"	80	41000	39	44.029713	56.62	1	43.27	1593.75	0	-10.58	6.4	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	13	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-13-upon-1-P-R"	100	50000	50	41.053375	57.95	1	40.67	1843.75	0	-12.05	6.17	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	13	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-13-upon-1-P-Y"	60	32000	28	45.134975	55.66	1	43.24	2875	0.03	-9.53	4.9	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	13	"upon"	1	"P"	"Stop"	"Voiceless"	"Bilabial"	"0"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-13-upon-1-P-Z"	70	41000	29	46.37812	57.06	1	43.72	2781.25	2.13	-10	4.06	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	14	"her"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0085-14-her-0-HH-A"	80	0	80	58.909462	0	0	81.41	1875	0	-28.99	8.31	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0085"	14	"her"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-14-her-0-HH-Q"	90	0	90	52.59409	0	0	78.5	1781.25	0	-29.32	12.86	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	14	"her"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-14-her-0-HH-R"	60	0	60	52.433517	0	0	79.79	1781.25	0	-23.41	13.8	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	14	"her"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-14-her-0-HH-Y"	70	0	70	56.077614	0	0	83.87	1718.75	0	-33.88	9.11	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	14	"her"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-14-her-0-HH-Z"	70	0	70	54.002598	0	0	80.59	1812.5	0	-34.84	7.05	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	15	"face"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0085-15-face-0-F-A"	120	0	120	62.84959	0	0	74.82	6375	9.92	9.08	8.8	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0085"	15	"face"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-15-face-0-F-Q"	130	0	130	56.629227	0	0	70.12	6093.75	2.4	1.53	13.33	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	15	"face"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0085-15-face-0-F-R"	120	0	120	52.089245	0	0	64.96	5843.75	2.88	-1.91	13.61	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0085"	15	"face"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-15-face-0-F-Y"	120	0	120	56.704906	0	0	72.97	5812.5	8.79	-1.03	11.64	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0085"	15	"face"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0085-15-face-0-F-Z"	130	0	130	56.0861	0	0	71.84	5937.5	7.62	0.24	11.49	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
