Filename	Word-Index	Word	Phoneme-Index	Phoneme	RMS_Amplitude	Burst_Amplitude	Peak_Presence	Manner	Voicing	Place	Sibilance	Posteriority	Sys_Name	Context	Sys_Quality_BL	Sys_Quality	Sys_Family	Sys_CrossType
booksent_2013_0033	5	chamber	0	CH	49.88667	56.53	1	Affricate	Voiceless	Postalveolar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0018	15	days	0	D	53.901634	57.78	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0052	3	fire	0	F	59.99173	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0014	17	dissatisfaction	2	S	75.84613	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0046	10	elderly	2	D	54.18135	57.66	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0015	3	acquaintance	5	T	60.018055	60.41	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0062	15	interrupted	6	T	49.99088	57.19	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0027	19	savory	2	V	52.986973	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0070	22	situation	2	CH	54.562088	56.82	1	Affricate	Voiceless	Postalveolar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0050	4	such	0	S	67.38363	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0097	21	the	0	DH	51.875584	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0040	15	him	0	HH	65.95313	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0060	20	found	0	F	59.2167	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0039	3	to	0	T	50.1449	59.37	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0087	5	riveted	2	V	61.377773	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0010	15	rather	2	DH	62.88047	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0099	3	then	0	DH	72.32001	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0030	3	little	2	T	54.004856	55.8	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0067	10	the	0	DH	57.116646	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0054	0	people	0	P	50.476715	59.51	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0048	18	courtesies	4	S	64.153786	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0074	19	she	0	SH	76.41755	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0097	11	chopped	0	CH	53.68305	66.15	1	Affricate	Voiceless	Postalveolar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0037	21	amazon	3	Z	63.999454	0.0	0	Fricative	Voiced	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0041	27	too	0	T	50.62345	55.64	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0097	19	passage	0	P	49.716312	56.05	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0076	18	her	0	HH	56.3826	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0028	0	she	0	SH	55.61829	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0015	1	have	0	HH	74.02163	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0020	1	he	0	HH	76.87466	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0042	8	the	0	DH	55.55084	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0076	3	her	0	HH	54.723785	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0016	14	disappointment	4	P	44.662453	55.44	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0016	14	disappointment	2	S	75.15172	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0079	10	department	0	D	58.61011	58.14	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0033	14	to	0	T	55.770084	58.08	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0033	10	party	0	P	42.82848	57.97	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0065	16	certainly	2	T	42.32066	37.00112915039063	0	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0023	7	her	0	HH	62.66247	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0069	9	the	0	DH	65.599655	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0076	21	to	0	T	55.28148	56.76	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0042	11	they	0	DH	64.43261	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0092	6	the	0	DH	62.11063	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0021	23	misapprehension	2	S	71.07705	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0015	2	her	0	HH	69.36182	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0073	0	he	0	HH	45.540314	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0096	10	body	0	B	52.22307	59.97	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0031	19	against	1	G	53.096733	55.94	1	Stop	Voiced	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0095	2	had	0	HH	71.37503	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0041	21	they	0	DH	52.22621	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0056	19	thunderstorm	3	D	52.963066	56.02	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0008	14	hideous	2	D	56.900932	55.36	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0095	4	her	0	HH	69.01836	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0047	6	patron	0	P	49.036198	55.54	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0068	16	deteriorated	8	T	48.527603	55.36	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0014	17	dissatisfaction	10	SH	75.78705	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0064	22	having	0	HH	61.69661	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0030	15	teddy	0	T	45.402073	56.3	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0058	4	to	0	T	49.947773	55.46	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0012	24	confined	0	K	49.49869	57.8	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0014	7	captain	0	K	52.558678	60.69	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0005	12	had	0	HH	69.48181	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0021	20	been	0	B	56.854942	58.43	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0055	8	time	0	T	45.833187	57.37	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0080	15	paces	0	P	51.985638	60.57	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0082	4	about	1	B	54.15824	56.79	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0045	4	mrs	2	S	71.00631	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0018	16	had	0	HH	69.38586	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0006	9	to	0	T	55.751457	58.42	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0078	14	her	0	HH	56.838505	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0016	14	disappointment	0	D	56.748096	58.51	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0050	1	had	0	HH	62.94507	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0093	15	dismal	0	D	58.126583	59.45	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0025	6	expression	6	SH	66.01881	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0012	4	some	0	S	72.39544	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0089	6	taking	0	T	52.589397	58.56	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0017	3	gratified	5	F	61.3156	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0061	19	guinea	0	G	52.217957	57.37	1	Stop	Voiced	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0071	7	the	0	DH	49.61402	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0006	10	take	0	T	54.77546	55.34	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0097	14	that	0	DH	57.89841	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0070	6	propinquity	3	P	47.32887	57.17	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0062	9	their	0	DH	61.909706	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0091	18	the	0	DH	63.605705	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0021	2	be	0	B	54.501755	56.29	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0072	0	he	0	HH	56.541817	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0054	4	scene	0	S	69.73856	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0090	2	gingham	0	G	57.59607	59.83	1	Stop	Voiced	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0047	9	his	0	HH	64.645386	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0010	20	baffled	0	B	53.55789	56.24	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0003	10	before	2	F	59.3834	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0018	11	that	0	DH	59.17601	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0068	10	transaction	7	SH	74.85924	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0066	9	she	0	SH	57.820976	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0075	17	explanatory	8	T	51.686443	59.17	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0057	15	full	0	F	56.017803	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0097	23	party	0	P	39.19815	48.93829345703125	0	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0007	4	guard	0	G	49.243233	55.11	1	Stop	Voiced	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0070	12	he	0	HH	67.23577	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0010	6	sentinel	3	T	49.623375	59.61	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0033	5	chamber	3	B	42.93046	56.53	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0017	14	tolerable	0	T	54.228294	56.01	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0040	0	he	0	HH	50.89703	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0006	0	she	0	SH	75.31571	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0091	4	she	0	SH	77.13812	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0014	11	them	0	DH	53.189674	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0021	0	he	0	HH	43.776703	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0031	15	be	0	B	53.81339	55.62	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0004	11	headshake	3	SH	72.22509	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0039	0	from	0	F	44.790447	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0073	2	his	0	HH	64.71596	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0086	18	tiptoes	3	T	51.817413	55.09	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0057	1	they	0	DH	59.982872	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0042	6	deep	0	D	56.21923	60.62	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0070	2	drifted	4	T	52.593517	56.07	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0098	21	basket	3	K	49.743046	56.42	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0077	10	assured	1	SH	83.2259	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0079	2	this	0	DH	60.994583	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0071	12	exactly	2	Z	65.781044	0.0	0	Fricative	Voiced	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0054	13	to	0	T	55.648884	57.65	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0042	16	other	1	DH	52.223484	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0100	17	over	1	V	53.080456	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0021	10	but	0	B	52.21662	56.6	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0074	12	shedding	0	SH	72.93848	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0040	2	even	1	V	59.82455	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0003	2	her	0	HH	63.289444	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0087	5	riveted	4	T	55.57632	57.2	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0082	14	the	0	DH	62.21159	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0073	11	visitor	2	Z	68.01495	0.0	0	Fricative	Voiced	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0072	3	satirize	2	T	51.336735	66.86	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0064	15	the	0	DH	65.75589	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0047	4	his	0	HH	66.49974	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0095	13	the	0	DH	48.365067	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0097	19	passage	2	S	60.119183	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0040	18	did	0	D	57.34728	57.48	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0081	5	magazine	2	G	54.45785	56.28	1	Stop	Voiced	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0040	7	till	0	T	50.903774	56.47	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0009	15	head	0	HH	65.90585	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0080	0	there	0	DH	40.936523	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0019	12	the	0	DH	68.30445	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0047	1	seldom	0	S	76.6529	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0031	4	piles	0	P	45.67311	55.66	1	Stop	Voiceless	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0022	16	her	0	HH	57.995434	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0088	17	him	0	HH	58.788467	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0055	7	this	0	DH	42.43649	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0092	4	cornfield	0	K	48.650494	56.28	1	Stop	Voiceless	Velar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0020	17	matter	2	T	59.918404	71.79	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0056	19	thunderstorm	0	TH	39.209774	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0065	1	hatter's	2	T	54.039154	69.44	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0055	5	duchess	0	D	49.154552	58.57	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0075	15	into	2	T	55.76548	57.6	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0006	11	this	0	DH	56.99965	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0091	12	her	0	HH	46.379013	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0077	2	to	0	T	60.26578	59.41	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0060	15	behind	2	HH	59.645638	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0041	16	house	0	HH	57.346035	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0064	17	hare	0	HH	64.67699	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0009	16	the	0	DH	58.159157	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0047	16	by	0	B	50.16542	57.32	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0086	11	over	1	V	56.077805	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0037	9	stickly	1	T	54.190105	57.34	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0023	18	subject	3	JH	53.931923	60.36	1	Affricate	Voiced	Postalveolar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0041	10	babies	0	B	53.48464	55.12	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0045	12	tell	0	T	51.721836	58.11	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0035	11	forest	0	F	56.110344	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0053	6	his	0	HH	63.643707	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0038	15	the	0	DH	52.52118	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0086	8	obediently	1	B	45.080395	40.49	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0003	1	found	0	F	67.29291	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0075	6	her	0	HH	51.752914	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0047	0	he	0	HH	47.8179	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0069	5	juggler	0	JH	53.736958	56.2	1	Affricate	Voiced	Postalveolar	0	Posterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0075	3	stood	1	T	50.420677	59.45	1	Stop	Voiceless	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0037	17	banks	0	B	54.896065	55.01	1	Stop	Voiced	Bilabial	0	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0054	9	the	0	DH	56.84043	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0033	3	the	0	DH	55.10098	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0020	0	that	0	DH	43.259834	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	A	CV	Natural	Natural	Natural	Natural
booksent_2013_0033	12	evidently	3	D	54.93741	57.36	1	Stop	Voiced	Alveolar	0	Anterior	A	CV	Natural	Natural	Natural	Natural
