Filename	Word-Index	Word	Phoneme-Index	Phoneme	Peak.Amplitude	Peak.Frequency	Dyn.Amplitude	Spectral.Tilt	Spectral.Shape	Manner	Voicing	Place	Sibilance	Posteriority	Sys_Name	Context	Sys_Quality_BL	Sys_Quality	Sys_Family	Sys_CrossType
booksent_2013_0061	0	they	0	DH	50.06	1718.75	0.0	-1.6	2.21	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0061	24	then	0	DH	71.44	1750.0	-8.64	-21.09	8.15	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0019	16	conversation	7	SH	92.6	3656.25	16.58	10.12	26.18	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0037	11	hedgehog	0	HH	80.74	3093.75	9.28	-8.06	17.56	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0075	8	varick	0	V	65.26	4312.5	-15.72	-11.3	4.46	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0034	19	hurt	0	HH	81.24	1531.25	0.0	-31.01	7.37	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0022	7	whole	0	HH	74.21	1312.5	0.0	-19.94	-5.68	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0019	19	had	0	HH	80.76	1937.5	0.0	-32.75	9.2	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0010	1	have	0	HH	93.4	625.0	0.0	-25.18	12.66	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0016	14	disappointment	2	S	96.09	5937.5	32.18	21.29	3.61	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0039	7	has	0	HH	88.87	2093.75	5.8	-27.21	11.17	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0052	8	the	0	DH	83.88	1843.75	-7.42	-21.05	1.35	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0010	6	sentinel	0	S	94.94	5781.25	29.28	23.18	5.21	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0025	16	his	0	HH	77.96	3062.5	12.33	-8.97	15.44	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0071	4	how	0	HH	80.35	3000.0	4.48	-19.06	13.75	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	25	from	0	F	66.99	3250.0	3.62	-0.15	15.2	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0005	16	fern	0	F	61.57	3375.0	4.1	-2.21	10.29	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0044	4	they	0	DH	75.57	1718.75	-1.54	-18.36	5.38	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0028	0	she	0	SH	84.86	3687.5	22.86	20.87	22.94	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0083	14	shadowed	0	SH	92.7	2937.5	21.29	18.25	21.2	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0027	22	her	0	HH	81.44	1656.25	0.0	-36.34	9.34	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0082	11	her	0	HH	75.66	562.5	-1.67	-22.48	0.68	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0063	16	found	0	F	72.04	5875.0	3.07	2.38	14.17	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0053	0	the	0	DH	50.26	4343.75	4.95	8.71	4.39	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0090	18	washings	2	SH	90.74	3000.0	14.27	10.81	24.88	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0065	7	sort	0	S	94.66	5500.0	32.83	25.06	6.51	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0044	18	shore	0	SH	95.31	3375.0	18.43	17.08	19.66	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0082	19	louisiana	3	Z	91.73	5937.5	34.19	27.8	5.96	Fricative	Voiced	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0034	2	that	0	DH	87.62	1718.75	-3.52	-26.21	1.76	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0048	13	from	0	F	75.05	3406.25	6.63	-7.0	12.82	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	23	the	0	DH	64.96	5843.75	2.87	-4.98	5.67	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0098	5	that	0	DH	71.01	5937.5	3.32	-4.9	5.3	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0063	13	finger	0	F	71.21	5625.0	6.5	1.41	14.08	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0034	6	the	0	DH	67.22	6218.75	3.54	1.93	12.94	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0074	0	she	0	SH	83.03	3500.0	18.84	16.16	21.02	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0051	14	then	0	DH	84.15	3250.0	-6.33	-18.2	5.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0071	16	she	0	SH	92.27	3562.5	20.04	14.32	20.36	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0051	19	his	0	HH	81.02	3062.5	12.15	-2.82	16.79	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0048	0	their	0	DH	47.87	4250.0	-2.35	0.64	2.78	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0060	8	she	0	SH	102.55	3000.0	26.36	16.34	15.53	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0099	15	the	0	DH	65.23	687.5	-16.51	-14.69	-1.5	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0014	20	brother	3	DH	70.72	1437.5	-3.75	-17.28	0.1	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0013	0	he	0	HH	55.72	5531.25	12.01	9.09	6.09	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	17	him	0	HH	79.7	3187.5	8.28	-12.29	13.35	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0068	9	the	0	DH	79.66	1718.75	-8.52	-23.98	3.07	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0093	3	houses	0	HH	83.13	1687.5	0.0	-26.29	7.71	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0037	2	very	0	V	67.81	1750.0	-17.19	-5.62	3.87	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0006	16	sufficient	4	SH	93.64	4000.0	21.43	12.61	20.01	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0019	15	their	0	DH	67.25	1843.75	-5.18	-16.12	3.83	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0023	10	resolved	2	Z	95.05	5625.0	17.88	15.57	2.81	Fricative	Voiced	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0017	4	heart	0	HH	80.73	1812.5	0.0	-29.6	9.63	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0010	20	baffled	2	F	67.29	4062.5	2.68	-4.13	11.06	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0038	22	things	0	TH	91.47	5656.25	27.01	25.2	4.63	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0077	10	assured	1	SH	95.09	3437.5	17.41	16.9	26.24	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0055	17	her	0	HH	78.13	1875.0	0.0	-31.1	12.16	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0073	0	he	0	HH	53.83	2781.25	12.78	7.79	6.87	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	9	the	0	DH	68.34	1468.75	-6.27	-16.46	-0.14	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0080	0	there	0	DH	47.9	4281.25	-1.38	3.59	2.0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0040	17	she	0	SH	96.7	3812.5	21.01	16.42	16.91	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0057	8	who	0	HH	51.6	1437.5	0.0	-0.52	0.34	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0078	6	the	0	DH	71.16	3062.5	-7.5	-13.05	-2.54	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0027	16	she	0	SH	92.24	3562.5	19.01	13.3	24.97	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0023	15	seriously	0	S	90.68	6000.0	27.21	23.36	7.86	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	16	from	0	F	66.9	2656.25	0.35	-1.83	12.72	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	17	the	0	DH	77.8	1625.0	-2.84	-17.14	-0.51	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0066	10	had	0	HH	82.51	3000.0	-1.64	-17.46	12.02	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	0	then	0	DH	53.23	1687.5	-9.97	-8.73	-1.47	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0023	7	her	0	HH	71.35	2781.25	1.33	-17.17	8.62	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0037	5	those	0	DH	77.47	1656.25	-1.33	-18.44	6.12	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0020	6	his	0	HH	75.63	2531.25	4.49	-6.24	12.88	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0051	8	sudden	0	S	91.52	5562.5	27.12	23.95	5.28	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0068	7	passion	2	SH	92.49	2812.5	14.8	9.18	25.44	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0028	11	the	0	DH	66.68	3187.5	4.29	-6.29	10.64	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0081	1	she	0	SH	98.78	5656.25	26.25	19.27	16.48	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0055	7	this	0	DH	65.21	2843.75	-4.13	-11.78	5.44	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0006	16	sufficient	2	F	68.2	3281.25	5.04	3.42	13.31	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0056	4	there	0	DH	81.4	3000.0	-7.98	-24.48	6.72	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0023	13	think	0	TH	74.95	5781.25	7.83	-1.93	9.34	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0063	15	he	0	HH	85.46	5968.75	18.46	8.47	12.9	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0029	14	visitor	0	V	63.63	1781.25	-1.34	-10.28	10.08	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0033	22	the	0	DH	83.5	1625.0	-8.43	-23.0	-0.57	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0087	2	motionless	2	SH	92.49	2812.5	9.54	11.22	27.14	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0074	20	loosened	2	S	98.21	5593.75	31.6	24.24	6.51	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0046	14	the	0	DH	64.77	1843.75	-3.56	-12.41	4.84	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0073	13	haskett's	0	HH	92.04	2093.75	0.07	-18.72	6.55	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	12	she	0	SH	91.78	3375.0	15.74	9.48	23.14	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	0	he	0	HH	55.02	5437.5	14.15	6.88	8.17	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0058	9	sure	0	SH	94.35	2906.25	24.2	23.82	23.43	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0062	0	they	0	DH	52.7	3343.75	7.05	3.39	4.14	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	12	so	0	S	94.79	5937.5	28.08	21.52	7.16	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0070	1	had	0	HH	90.17	2531.25	-5.28	-21.65	13.9	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0003	10	before	2	F	65.56	1718.75	0.0	-0.95	12.4	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0096	14	perfectly	2	F	72.76	4625.0	7.87	1.68	12.01	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0032	10	the	0	DH	73.28	5906.25	6.79	0.79	7.55	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0064	19	the	0	DH	75.58	687.5	-6.82	-23.78	-0.95	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0032	3	hill	0	HH	83.07	593.75	-0.91	-20.96	8.95	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0078	4	shoes	0	SH	94.0	2843.75	17.33	13.35	18.14	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0040	8	he	0	HH	79.08	562.5	-6.77	-14.73	7.49	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0038	17	amazon	3	Z	89.44	6000.0	23.56	11.13	0.98	Fricative	Voiced	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0018	25	than	0	DH	72.64	1625.0	-4.94	-21.51	-0.83	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0029	10	who	0	HH	60.95	1593.75	0.0	-8.8	2.38	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0002	12	the	0	DH	63.73	5812.5	-2.73	-8.66	5.82	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0020	10	himself	0	HH	88.48	562.5	-1.63	-22.02	8.09	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0062	6	this	0	DH	60.9	5968.75	4.17	2.35	7.59	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0028	10	that	0	DH	67.41	562.5	-6.0	-13.66	-0.06	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0061	25	sat	0	S	93.79	6250.0	24.82	28.81	7.38	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0089	10	the	0	DH	80.55	1687.5	-8.14	-17.97	1.52	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0045	17	had	0	HH	80.6	2031.25	1.77	-25.02	13.01	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0055	4	the	0	DH	86.02	3093.75	-3.75	-24.66	0.43	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	21	the	0	DH	68.57	1781.25	-12.65	-13.12	4.62	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0021	0	he	0	HH	52.51	3312.5	10.26	7.61	7.4	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0069	9	the	0	DH	75.03	3125.0	3.7	-5.75	10.09	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	1	she	0	SH	97.75	5843.75	24.99	21.39	21.03	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0070	10	varick	0	V	55.9	2562.5	0.57	-6.18	3.15	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0006	0	she	0	SH	83.02	2781.25	8.98	5.6	24.37	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0001	11	should	0	SH	92.71	2718.75	17.17	10.25	21.53	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0006	11	this	0	DH	67.74	5843.75	3.19	0.06	13.56	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0014	1	the	0	DH	74.14	3187.5	10.42	-1.21	10.88	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0007	11	her	0	HH	75.93	2531.25	2.25	-25.54	11.08	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0097	19	passage	2	S	93.51	5968.75	28.13	28.28	5.93	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0092	17	high	0	HH	80.41	2937.5	0.18	-18.03	12.12	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0066	0	then	0	DH	52.97	1718.75	-3.52	-6.45	-1.86	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0003	8	the	0	DH	69.03	1843.75	-4.38	-9.46	9.59	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0022	1	had	0	HH	88.58	3156.25	-3.69	-16.13	11.67	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0003	2	her	0	HH	79.6	3718.75	-3.9	-16.28	11.42	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0041	16	house	0	HH	85.1	1781.25	0.0	-20.82	11.97	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0030	27	appreciation	4	SH	91.87	2843.75	20.85	14.62	21.57	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	7	faded	0	F	71.05	4718.75	2.73	6.13	15.3	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0047	0	he	0	HH	50.75	3250.0	9.39	4.68	4.91	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0042	8	the	0	DH	69.2	2968.75	1.86	-9.44	6.71	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0085	7	veins	0	V	62.79	2625.0	0.23	-7.05	6.98	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0072	12	situation	0	S	89.95	5843.75	27.77	22.38	3.64	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0005	15	foolish	0	F	66.39	3156.25	4.01	-0.23	13.49	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0019	12	the	0	DH	85.06	593.75	-6.69	-21.36	-2.33	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0015	9	soon	0	S	87.77	5500.0	25.38	24.76	7.21	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0088	5	her	0	HH	79.19	1937.5	0.0	-15.98	10.99	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0094	16	the	0	DH	74.94	656.25	-10.18	-23.02	-1.69	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0040	21	living	2	V	81.46	2656.25	-6.29	-24.52	10.52	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0021	14	seemed	0	S	94.71	5781.25	29.1	26.15	6.22	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0027	7	her	0	HH	78.47	1968.75	0.0	-20.4	12.16	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0027	21	fan	0	F	73.51	1843.75	0.0	-19.19	8.47	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
booksent_2013_0095	3	finished	0	F	73.95	2937.5	8.05	5.36	14.94	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Y	CV	Good	Neu-R1	Neural	Neural-WN
